Weight,Height
201.48796238061,68.1906840077038
204.927012136803,71.6070857988906
178.685546470181,69.1968575103315
164.014427741951,67.2619609790619
223.270004412371,73.6851933999998
202.958306269835,69.5372150072948
189.391785609949,68.3115598414683
178.170555578466,67.7389634664393
223.299335239803,71.7057626011001
167.028706658323,63.6322646037867
180.46868201187,68.7211984556865
164.439145622362,66.9493416501869
149.969618421042,62.7069897353164
192.910266551722,72.2584089235993
201.883998700574,70.9086530626676
179.868025984495,67.609843601682
196.467724673936,70.8015589556942
187.551649491386,69.3047690450735
171.69315968571,66.2428983411553
191.699604784328,67.4921929772739
165.850647784905,65.8062482913584
185.662741323862,71.4437056615428
178.281800729884,68.4644058223141
150.979051250134,63.98792460498
209.929323430504,71.0018976858456
174.157804341493,68.1397241925525
179.878977102334,68.395400248121
167.747141247633,68.0962197450165
183.044660372103,68.1405903559209
169.556820782151,68.8600903087433
173.431672660432,66.1488525422307
180.889554609418,66.2060320529589
183.508932854723,67.4321202146878
205.977910165675,69.471106031247
183.759845192649,70.5158596943462
201.954495466668,71.3383760399558
216.120094736912,71.0019447673538
159.390323744187,66.202347706273
210.336424661861,72.5433070453887
178.618350159953,67.4793517580411
146.739797635802,65.3504105558103
195.937014974314,70.8440624208882
170.175853813004,69.9384752593112
169.654054121188,64.7398154829922
198.378693643572,69.3084028803936
179.907716915983,68.8384628598724
147.263686501559,61.9373232676829
176.984251121287,68.5933355351181
185.467788373205,65.2185755780772
177.49380233889,64.3336481069845
169.827477419625,68.7489067017398
198.581698249799,72.4896554004081
203.350339274846,67.2339309182551
193.217672687431,67.263604843261
178.134945178843,65.1185042831735
162.77958340469,66.2628200381632
159.286510598869,67.7016796596273
172.114311951227,65.530695966695
201.837042594883,69.8689698092041
170.352329550626,68.481875364733
205.389760708631,72.2139633457195
169.787768075943,68.1795326940723
200.437310528735,71.9812065428705
178.588954037204,66.0651367327304
168.014029738329,66.6561641698185
177.766425839946,67.5994241952902
193.277623999542,68.245944093831
162.379540639612,64.808621440717
183.383824391458,67.4922182698406
181.056095285359,68.1807307068654
210.871798957101,69.553384902902
165.568499073011,66.4022496683603
196.148449846229,66.5921571146877
202.046425151919,71.9358865828482
170.413602496365,68.2870417278818
201.948085296608,69.9554511951638
193.386984552842,71.8511291454027
179.855689615225,65.7554986406737
156.489934998191,67.0318520789828
235.035418820022,76.7098348578592
230.560534959742,72.5711213712958
203.895654986365,69.7288048973671
218.216396639014,72.799224004586
222.667177921523,72.5393540719418
208.474865890573,72.2947433844169
180.779780013772,67.2533248158638
231.92474850911,75.9444603760016
170.593858104457,66.3162319187446
188.271456288347,71.1560534900436
196.061529163376,71.1922022869477
214.603584170431,72.1975120071642
224.12427132956,75.1408214339315
158.579397323387,64.4115293597211
166.501114745286,64.7344243580774
160.140615622405,63.4145871379546
176.172634254583,67.8486652335686
174.485294666451,65.9317848288
193.906498798923,70.9665504363426
186.991606706801,67.5807472772935
173.595796099507,68.589270437901
193.346560303991,70.3247534441504
208.436509038226,72.3944804051075
206.032977800797,70.8208567145256
172.57523095707,65.9033012610258
232.63540284736,74.7953750218274
177.24014549544,67.6809190342573
175.646690214202,67.1559627687305
212.626102288605,71.7748412248401
166.969204009677,64.6652319449664
196.414415275124,68.1227683623759
165.431242225646,66.786927239528
176.565818557689,66.805849836748
174.65203471581,67.8860137980274
195.237529301091,69.1735769192432
205.684438396274,70.2249233263794
158.34144236048,64.8557991775539
169.081008273884,67.8210932715426
135.655875865835,63.4402474670865
218.157469450706,71.8484348479039
155.899541329016,66.7280736470863
201.528177430467,71.9683056520603
235.926060648678,76.0213474760963
195.392617577504,71.4761012826014
176.636163567362,67.3698086448686
198.460248600108,70.5552437595499
185.716910023673,69.8671012814472
177.347779818472,67.9475700421625
215.759703523821,74.104558863713
187.02242030157,69.167836299535
171.587884316854,66.557228572704
172.839809078093,66.7016049901078
168.280286893893,67.2460649543824
163.82048892775,69.0513854849974
190.023434180521,70.6727471767308
156.869951668729,65.4989951214088
172.606482559614,65.1872208535622
169.063982994918,67.5681430060826
231.374508117238,73.8153856882339
207.250476751691,71.606564208448
172.152772178008,67.724749235945
199.827758022834,68.231131952185
168.090412215803,65.9294217100738
197.819614833288,71.5484957096636
196.892315040706,69.1643811220365
180.221780102342,68.5976593239588
189.134012435934,71.0575108857852
158.422717319974,63.6440595814991
208.922682655891,71.1824553956369
187.141119453372,66.1286731698491
157.582431535246,65.0573731150978
181.644444983884,68.0913743588464
204.746678174754,70.993143899047
231.130189759308,74.2211748776249
186.258429614423,69.3271181795885
181.09386963888,64.9313421940842
198.920979667801,68.3468423145436
203.370463215939,70.9291250844694
161.028752141872,61.4778092015939
189.806681842181,68.4908127185185
200.202828506602,72.0498898708186
221.862650308484,72.5216670257767
214.060148220865,71.233911393331
201.70142161741,72.2591151862599
187.187093632233,67.5650399045651
196.527466895855,72.26760699498
151.720703729313,62.6002479975529
167.297530251137,66.2364372917754
198.843695964623,69.6504374123688
178.789547981921,69.2859214061721
193.539252115985,70.7252787373505
197.737905022318,68.8286149599904
184.461811520982,66.0144282335004
155.194771686925,66.4148820603895
160.991989871194,66.6156243917126
189.084461735075,68.0348217821036
172.985777146208,70.5023980440946
195.895256857188,69.1577294930868
215.74645530523,70.7950226136223
166.707373059357,65.1943771233415
239.464342902696,74.7857143190925
184.27924583305,71.0669062761598
199.983890906512,69.334197785954
191.412231132701,69.8992039506227
169.109401417791,64.4251937917821
194.744522494038,67.85213069861
183.266533117893,67.549069488044
210.369908709756,74.7674468449337
198.042483889936,71.4189459863648
172.664090375104,67.1203443862066
197.070856157865,69.8595879120267
190.505810039573,68.4308133914105
184.555483105293,67.9334826070233
179.929816647941,68.4953431552723
159.50321976539,65.2441434106539
197.884507071155,70.18535204699
217.269605198307,71.1041331645307
187.907425986628,68.4475785430627
176.861684237851,65.4205768240508
185.148202101777,67.7007881137183
223.308040304474,74.2230630621199
206.942981776074,71.1672458708534
171.016940600979,67.2307718899502
175.222847965396,67.880559193661
173.310395551927,67.3763754684836
181.125973501963,68.7612469290256
202.609008338003,71.7052725009646
199.850920048803,69.3809947926619
223.514722344292,73.7165276342286
219.261706666844,69.4533762078207
211.216080923481,70.7862898094215
200.798982967421,71.7684637369012
208.809775337563,69.3434539586165
161.420081658509,65.2860255086334
207.835944561795,70.9218444138077
180.831237755497,68.5966626863791
176.815476209732,68.6037964328568
194.603768502719,69.4787441197736
163.008431653289,65.9308962149966
173.270657154824,68.5233452979566
215.620035427178,73.9291241262215
210.134529042031,71.1979378222303
185.042324084993,66.5565868729681
187.965355359453,71.7422762291745
188.181124848229,69.7448293316538
179.542017143198,66.7506541256505
211.71842896173,69.6924222571513
197.692142083456,70.4035168308414
186.287991990979,69.0197361098685
166.10607243739,64.732287155256
188.811769976897,70.9980744408969
161.378773212037,64.4598142530512
193.476258831235,69.749522583002
189.282246099829,71.5268488121848
207.784924645001,68.327915863972
199.323094259304,70.7647201641119
209.858256604748,71.4190496341516
180.175472763871,69.3904740948909
196.214414481383,72.001732217799
189.438840351539,69.1914749733353
165.514607433147,66.1663632831791
182.39433469242,67.272142995153
189.557637460086,70.9158354035361
189.625914076302,69.1198877896665
170.191325429211,67.409025871346
216.097454719831,72.938649040208
177.067774350773,70.4909286959958
196.051188755039,69.0082594618674
167.700496231312,66.7621099176273
179.607870051102,69.1206637294553
220.661405093753,73.1262671878997
164.295241252612,67.4868238954174
156.54478634954,64.95507833495
183.681029038066,67.7824890749697
170.305493490476,67.662398796047
168.627263912841,66.4763970064683
209.637974489395,72.9870702010434
195.34602697044,69.5632322771984
194.322601360166,71.0035601394697
219.367916747189,69.9156373621056
205.161748286445,71.697141788046
178.882633665742,67.6499408575301
181.724931465833,68.2955545645253
203.560333836071,68.687255673712
165.155898683434,68.9157716453463
197.931429550253,68.9608796727544
173.284033013291,67.2472352041876
183.947788899966,68.915863641061
139.5340469401,65.8385445036175
160.188531344114,64.6710755478367
163.60400219191,66.2958977236134
193.955107443761,67.0975857472015
189.893342494401,66.998289732799
184.223932043739,70.9619709026438
190.795542169576,68.4208722048485
188.200679380904,67.6525275866462
226.207779869446,75.6201931582543
197.879373104868,70.549242022249
190.51348690364,68.8908389093416
176.24658343627,68.2845319195117
177.727094498411,64.9950782592052
173.691592194197,65.5757715426728
210.463687540605,69.3060882402712
170.100563318173,65.7047154221532
173.459891805983,67.8039910102957
184.936690322645,69.2161473119131
194.286945947274,68.015006008896
149.149684837724,61.9269489433641
192.4707695606,67.2663627155588
179.750807982436,67.6768218539142
202.863293032098,69.9709036159667
163.357331518913,65.3134615369232
217.027714643657,71.9060054405707
183.16123245569,66.2339040421843
166.583610507509,65.814942824229
205.250889151117,72.8449478550183
189.703088823966,70.9494434526129
218.58633639737,71.3438076277468
203.139433025567,71.0556641579506
139.905070315411,61.9255472947778
196.293805874861,68.7624575579021
179.937011167166,67.5839414255894
164.145922397398,67.3616946688862
168.174864370716,65.8791565562673
189.742541903603,68.6947621511413
195.17039149894,69.5348615536043
190.467958779164,66.6346908282865
204.426598301005,69.8099015736912
196.151622823601,68.6798736853237
209.670773879197,71.615178750348
190.933400489868,69.6897953335489
197.944832362141,70.9010863653248
186.78033784958,68.005813992332
188.663832117765,70.6157439783607
176.376642766115,71.5711941575576
209.329483369428,73.0128632629827
136.167865724177,60.748117867457
190.935182500985,69.082119625473
191.445654280964,69.3387376279613
184.938229910773,67.7571377115653
232.313470969478,76.0270818630512
201.778853950381,72.2276161601432
188.328807061518,68.9210413450252
174.655697250193,65.334927680754
183.943338755166,65.932403451767
187.5174420175,70.4666893102283
213.847452872237,73.181043621139
175.219518795655,68.550879686478
169.544805445436,68.5294082502857
144.591922421247,63.5964554204545
175.679190176701,67.1442412277953
197.198401561075,70.8163706158515
222.925916699257,73.530284807779
165.404545337709,66.1410689194018
170.417231213329,67.9068497483934
216.633999687682,71.4333758216347
173.707504236685,67.1126797980262
217.896039742328,73.2839179655908
161.013145838894,63.6725831540933
193.756325798869,69.2253203013539
177.119160725399,69.6701240248717
204.827449737938,70.4854481656936
176.731892478922,69.0046778666841
192.761885655036,68.4578940081104
166.96102047344,66.024733782518
186.737995548307,69.3181691252784
188.506178710684,69.0777405646964
208.361491812853,73.5622703667904
161.495814307993,66.0876888866475
214.966459199799,73.5259843332352
205.133435498665,69.6790602156639
183.197306840047,66.6767811169297
208.895044285857,72.9616654677117
207.925576545187,68.246872144459
210.663827812062,71.9566258887157
204.272837745409,71.0586333491432
195.198730107264,66.9769499482511
190.686022530134,68.478002075726
199.635326578537,71.2844413912849
166.821547345859,64.980456290984
178.797508975099,66.7618838734058
185.772157505947,68.7661617238793
193.754990936111,68.9925435671764
228.800516094148,71.295194595564
192.349701712414,69.0494784004474
175.983491137569,66.5414820162944
176.141239163871,68.5155234451208
177.482524908403,67.4597153131659
201.760776882651,71.3573824126824
176.843079926229,68.5904060416654
185.524260351598,69.736086706944
188.041029020603,69.8338570670345
189.384438292527,72.4105857637391
166.096744020516,65.4345968678659
170.250178653613,66.2676567702434
212.80425895999,69.9743008732506
196.14550620845,71.2091942237274
202.279069679297,69.9374001925209
201.332006891009,71.3860221929526
158.454094446398,64.5887816699057
174.489486264089,68.7929844158731
183.783382685316,68.4457467280668
188.103506112668,69.2015781220676
176.193429823813,69.4260173088723
194.200711875856,69.6062252013619
194.199508871416,72.8817069731098
145.898842373806,62.1783312217775
191.833709173715,68.8747066201055
209.853553640725,71.0800835585909
201.261464391648,72.1825341217157
208.781853387475,72.0627549780187
182.673405387725,67.3800578933842
166.435068826956,67.9346345330211
193.393542614483,70.8019302593082
178.448179734226,65.5491212718992
205.941790671464,70.1912244814707
199.209842441218,71.7789953682703
192.029566571562,68.1302884151545
175.260864429376,68.3594825628257
170.006445104546,66.090357013204
205.347596206115,71.5801231387686
196.043295071718,73.5366677229231
208.145256645714,71.1155318413304
202.890757825725,70.7943025458134
188.595023951021,71.7290604846774
162.429727448715,63.1965303693731
182.852399097347,68.1011134090994
157.317461364304,65.8560997291531
178.675992067492,68.3464565013792
187.217485931716,69.5602289299611
171.620966570458,68.7283040728389
200.534178304201,70.1582776521047
193.927360410157,68.9233366538642
155.489728964615,64.3001741979872
192.527904959489,70.4556330557961
159.862467400555,68.6240631902513
176.25927439784,69.6647517445683
171.708926273601,69.0588845404837
181.709618932242,67.2269862252501
171.386659244003,66.115799694985
179.132024597883,68.617387345682
187.469371391246,69.2490128135195
182.004522302487,69.6419061835922
214.474035549004,72.7970283570657
208.526426975474,75.0439950721537
190.221992860972,70.9726841308934
217.14379049327,74.3880124251986
156.073898515176,64.3621638717144
206.385191144764,71.3270010663305
178.152781433495,67.172024442062
228.838395801115,74.4016718853099
174.473362892894,63.8679209595893
164.21490258191,68.885991766866
212.157275700066,72.1319902243921
206.014939808132,68.403726169279
167.433532984504,65.0926563918755
195.218639696094,69.229679115924
209.175489088048,71.9477882649162
182.301285584692,67.4629906554446
190.18514691198,69.3129086423205
160.344903874399,63.7310481676985
129.301023766729,60.6798174028202
195.626319057537,70.6633230772118
186.751416941505,67.594031125615
227.500645068307,74.6495078833149
197.187532031265,70.4670788540361
209.5562827193,71.9440105192761
209.75927206677,74.0257508102552
220.436786379453,70.782228162223
169.207936994027,64.7272569610009
185.845616779891,68.3830240801838
192.691493116905,71.4692208023458
177.026087781898,66.9444537375838
199.947383058908,70.7969790042164
168.710290250236,65.2924347799135
123.528143020198,61.7540098289705
160.242238208749,62.4806713089603
197.082611042199,67.8056798701788
161.970937553318,69.5259942797687
201.655055938162,72.5007566339455
194.786198325054,70.4852947444441
162.565406733935,66.689735993223
175.810967713132,71.29191758372
209.379310185811,71.7967671979694
204.4603316173,73.0563442505026
210.869084178877,68.8533543682849
169.326284191826,66.045443857521
223.326104950414,73.985901415574
192.946891078924,69.2516178781137
172.904801447625,69.3406572151521
191.572153555511,70.976264966752
157.119544459453,63.5612776251623
182.795494321816,69.7701509519637
151.886942249695,65.1884775622368
193.341082818018,69.978940819921
185.427970139056,69.7505971518031
195.38231076051,71.1714311524347
174.196887301378,70.5720017829453
164.649813939991,65.6510895191431
163.845001328561,67.138414139275
174.719958105635,65.9180869418123
212.900555995405,73.7866364434803
172.794260611103,67.7372513405283
171.980331261146,65.5440762535086
195.923416498401,71.2139125656884
174.81534851306,65.5923540298347
174.566855841687,65.6675544806922
140.277749662033,61.9727358785594
215.559703251912,73.8999386863723
215.858233901414,72.3421836419704
184.243860348496,70.3116943408726
168.202167127644,67.1155643547224
151.384618198034,65.9324817643713
185.970160851636,67.2277450207952
203.241731802719,70.1143436293898
223.945670277953,74.8414997197116
148.472185853494,64.5273026254953
207.194647294605,70.0512546906491
205.193061760797,71.8331687752888
209.422484275198,72.8367396943866
199.166928678883,73.301865746729
165.064609545545,66.39319244743
180.760534823182,66.5151619602185
202.298760151666,69.2728126084372
195.261990296064,68.2319539277068
184.232661744937,70.4138690342612
188.453759671202,69.7268852052361
157.205025302195,65.510733890584
196.5523243152,69.1372693569977
208.366179328565,73.6661887960567
158.184985696975,65.8927525257603
184.598427955692,68.3544289583384
197.90752114977,70.424730529607
202.867236668923,72.0802011466065
199.080778987396,71.711124785333
156.223958465888,65.7291618715397
168.299537977425,63.8983381991847
201.510688097382,70.3160097119508
174.584879939493,65.788729792806
196.930792028562,69.8274641852115
197.756770319413,68.3311500917703
165.64328330518,67.7415892669206
232.886117051993,75.0338894406835
192.732404676961,73.4040585211468
192.181668737126,69.55476187936
157.129277198286,64.5390397840475
163.495202566767,67.5467614711226
205.157577990748,73.0964779848914
171.428591885687,66.5539810727358
208.964583561346,73.9916041888572
209.759114032409,70.8626880592361
206.260457759816,71.5687336966565
177.211696598095,65.8383911344328
211.716253810906,70.2755336626221
149.514839170261,61.773521995356
220.336366886695,74.8249453074994
192.427913613357,71.6051458474554
163.386512746963,67.260103577221
199.778372639881,70.9241944325351
218.583687985,75.0596686483632
223.206451566012,73.1008762422727
217.951882605948,70.6619920308473
171.207778898624,67.1446673494398
147.537956155257,67.1231534297474
170.03718625117,69.5249439626314
160.836074452623,65.2246916634494
185.127735469558,68.4104628205716
177.083388175076,68.763463696161
188.884096818794,67.9368688125212
159.244886180877,69.2378286911685
188.079276046176,68.46572391809
150.960619570537,65.6942935969472
172.325881178479,69.4309980463662
166.363818692456,66.1353914165956
186.339824370789,70.8770481302174
187.658379142995,65.9730649994945
163.880198525282,64.9391154197026
196.949506368912,68.368603321184
189.707398780834,69.5255513063261
188.974847308905,66.4556021398344
177.343917682018,69.474581761728
184.130431971036,68.730098703226
221.240095762718,73.7812744801257
217.882346394923,76.50188334064
199.182762952512,71.2257019248704
164.500366620687,64.5062104482427
163.269889315846,66.5038149399263
187.624820339102,69.2104130403531
150.346658456669,63.5463697191554
202.707102372802,69.7311284328782
181.724836528158,68.6082084641792
206.590856693051,71.464130247868
203.985415487617,69.5094880014557
231.608670942233,73.7596357420018
195.189930156404,68.2777867627378
200.290004474109,72.4546334226458
195.353057497215,70.7691932703988
188.098837300362,70.4521407449342
194.659769774523,68.9040988533852
197.412091355179,69.2384271868614
156.416342192304,67.2778472839007
207.768534974947,71.4637646915818
171.921149933427,68.8406335127133
216.923291191821,71.4059647136753
190.585376753341,70.144874073255
206.119839185486,70.6796910335925
201.108892294769,68.5411160545877
206.594058750348,71.4347269121165
158.987186084825,65.2208204814207
208.223566139917,70.7731514183424
187.812061866277,69.760094789524
168.349456798515,63.9625306846396
196.835051662201,70.3041632689917
205.521885795243,70.3168492217264
164.574391291788,67.4054078779366
167.191527196189,67.121503053709
168.997323920848,68.3775798868721
184.219818154564,69.5782389725199
168.15332621989,62.5322532839863
184.119415287208,69.3368215258868
172.175466312667,66.7874672787514
218.604697288874,75.3912922303323
189.658273775163,70.2136290842041
196.759936203758,71.1035636159129
181.723193180931,69.7938878917517
175.389151760833,66.4718444604063
208.710438585204,70.7137140881225
162.674975183263,63.618717286078
191.31881083447,70.5492797174363
192.672675824117,67.4028210941089
213.337773308762,71.4351749033072
187.402530930982,68.5934051359775
203.448273004639,71.4523265352799
189.985478828833,70.6987899471723
197.307058582909,71.3914644848076
193.359946993498,70.4856431655714
226.701022932309,74.4081878556543
185.188138040552,63.4004232290441
171.329108454027,68.3997191187644
175.124366331655,67.4298541805405
196.221113490145,70.8119999651241
194.752353698099,67.1102710065681
184.468450401731,67.7282199001928
179.556789891852,68.5508321853167
192.605638565238,68.619484972581
197.341247176261,70.605761010108
164.175700818982,67.0867812193882
167.327702757749,65.3117081851018
185.86658428864,69.9241467518784
193.981747611358,68.364634884563
205.863934518421,70.869804923435
235.437966081368,76.0123000122601
176.966727879219,67.9659678054035
199.02642762377,69.7650874422372
200.704051660034,69.5686723852038
213.978596580713,71.5600187424886
201.663337321292,70.9580492704939
144.13202685088,65.4409223111664
202.603188030477,70.9761245175843
183.958089153383,67.9928512420125
199.568441028307,70.5185150906246
176.045407011543,69.1091914382834
194.932568526505,71.6055730996525
203.518326493008,69.8895585817577
166.684648751465,66.4568987750028
207.508542611603,70.2913541843552
152.852974718754,62.6199652024419
146.230804742359,66.621681831888
156.761337138797,65.3502881767895
209.964943185152,71.6067398889196
183.902110439132,69.4129144287566
200.796854476097,69.8938135929651
164.21563918356,65.665958564131
154.641041608773,64.4082732512145
189.44924046642,68.62688583476
176.594888560523,69.6002826442675
173.272217789955,67.4532312427657
185.253109882045,68.1699945979806
203.811090942794,69.553614036104
182.051690329734,65.7472979878932
201.703778019228,73.1223931509758
177.842655342218,66.6209260032382
202.628196093564,69.1459089866395
186.225430725101,65.965795047667
185.454007229585,67.2032664163271
175.84448504479,65.4539571708589
209.587800507552,73.0300920269224
179.370856017665,68.3172449023022
165.368276469302,66.3342814592302
198.262970327058,72.3619834817878
184.931804199742,67.7174274900004
200.247996191067,70.4775913017474
199.443988986417,71.1629916473587
202.332215731187,69.3547795615889
201.993728023585,70.0972376450384
197.358760710745,69.2972916961487
157.003543665807,63.3099692849417
183.343327242353,67.8872298890947
203.023116063971,73.2029699010359
193.926034192487,73.1411550985637
195.601365349029,70.8959825454072
214.853925271526,72.1426926653778
184.147188834447,72.1327778674956
193.743259981117,71.2066187430906
170.109499628414,66.2521505114177
205.699621116357,72.3415887742695
166.263500115293,68.068922111764
198.406733806725,71.3973089137367
169.675260295768,65.7260320477284
160.050285251246,67.1104474203962
204.937760149992,72.2150349075593
147.901820043978,63.0097830848321
180.949823360142,69.5691552119986
217.837244762115,70.4040016797078
189.361639792627,68.0302155969993
176.090289339977,69.7779103180642
130.277274850818,62.0786351862267
159.319115073327,65.8344196799245
191.96817787473,70.7809360391759
182.154139159232,69.5714302095419
188.35172566903,67.3270648124962
191.760001792547,67.8146018831068
162.766968330461,66.682242766975
197.596213071005,69.6397087490569
182.589844094188,64.7742374037153
200.007160851719,73.9629410745522
184.409520002429,67.9333838365102
165.489768001822,66.7700394702836
176.652179225913,68.936357575679
228.872990637662,76.4345587137262
180.350924390491,68.996145368249
225.972218321773,73.5018396237801
189.816644900283,69.6031034024769
202.262074138673,72.067379985717
178.918714208691,70.4892245364657
167.044233115506,67.0348505611985
172.637611536679,66.184108496297
179.962508790081,68.6942095017358
160.147436127873,66.6532337437077
178.392482558206,69.8386570782748
154.588689585938,66.2450648070515
208.848846495439,72.8110316092765
169.430634272192,64.4747469568808
181.641048884472,69.7544793252549
203.844791576438,70.6614443891591
184.446325303497,72.4706184938672
199.70181147917,68.1715328455939
206.62939921236,72.9871714255633
196.584345936451,70.5335647702984
190.002405191259,70.0469530715995
196.76390754959,69.0160671628343
222.297492120609,73.5491622682398
180.0656094066,68.118097827498
178.432597736547,68.2876370331869
202.748739711506,71.527047694968
220.945760743646,73.3965429282898
198.630278194117,69.8445640844681
203.734480758039,70.15196587967
150.149361277111,66.2997258732792
227.139295974484,76.4929339594115
186.762487511985,71.0323851971723
170.421149332108,66.6310409367559
182.428002531571,66.0755368151504
187.472023542885,70.6131624145417
158.664555216949,65.2034806844673
175.797275435425,66.8618612870774
220.770232006582,73.7579982986776
195.758935463703,69.8980860723227
189.027367850759,69.5273197188296
154.126850429328,66.7444774700376
179.38681672232,69.0744920316712
172.195363687745,68.5617507293083
190.461776758205,70.3225500128014
208.088946513166,71.9491204211446
191.883267018275,70.9165517924984
197.382415661258,70.37112335334
189.683151319762,67.796477151995
208.068199264981,68.6999956299772
188.717272552453,69.1146317960513
187.42389642109,67.6971036455845
217.903599366613,71.2803302309239
201.842808664398,71.4275751935442
204.627727659118,71.0433563208046
143.347565498203,64.7262559397982
182.03124803657,67.1481594371304
202.104371634163,72.29169702561
192.796112562644,70.2428661701033
158.916699285487,64.457857849175
213.482102570528,74.4649885443558
162.818275468988,65.2989151495077
212.180718812816,72.7495261139615
155.175542786984,65.7181787540213
194.681434643233,68.8900949391591
209.475388083627,73.0384086139
198.321828121241,69.86074638417
179.662496461814,69.8611969523225
192.690383151505,71.7655616628825
179.801568231632,66.8208458858784
190.506795646304,67.7876938262705
196.141144482203,69.2507138496364
180.826457432256,68.9296721083659
186.63531299665,68.9971098556648
167.784391028618,66.3739949336111
179.468886431732,66.3765193269966
181.360351242341,69.0545697565698
161.422210929555,65.6674754047304
149.7597060165,62.7528775216661
161.201890594841,66.577986705883
187.363365848207,67.2721706595338
176.011673267755,69.836551651926
238.569450876454,74.216430944514
209.032876811002,71.2305285617873
194.796567253093,70.7628651265818
163.724432624055,67.8789538779499
182.512451120851,67.1145266908252
175.093254689416,66.5398122216795
180.880724606769,67.0912186560557
172.654237864262,68.8934176530557
207.57561358173,71.8826967420196
194.009472984818,70.5318761057351
187.867102546193,69.2081081950178
161.223964804125,66.8547377457483
228.707300850029,77.1608008945486
176.456828376649,68.1985373165711
186.993898606724,66.7957930920407
218.423584474029,74.0702062076238
184.618952908832,69.6917430451575
199.359223999908,70.4827574106373
164.63446367018,66.2029636090014
193.429989763484,71.8578879072308
171.076831440131,65.975207182975
217.561415368678,72.6769610901306
188.064983938564,69.8120217064516
178.184817464393,69.0431459809296
151.996661485131,63.8506783939551
145.176135872661,64.9097852365578
147.66026013933,65.045444008848
183.438539153398,68.8743961941656
178.348439117701,69.9822194992417
152.820468105226,62.709303709749
173.634257094193,66.9234367580027
180.035672697479,67.2690439717089
200.336805594253,72.1225255313879
170.296196746773,69.6114032550123
166.73855470482,65.18470087045
194.778854330805,74.0802749473551
152.79113008658,61.121828632923
206.426146941539,68.321452866911
164.77147535216,63.9529283994475
181.167060950369,68.5813735185472
185.00185417842,64.9259089634653
